"","id","game","category","item","itemnum","RT","RTstart","listrank"
"350","S0lVm6wcxkb",19,"Countries","japan",15,3024,52535,2
"351","S0lVm6wcxkb",19,"Countries","netherlands",10,3072,31527,2
"352","S0lVm6wcxkb",19,"Countries","newzealand",7,4447,24735,2
"353","S0lVm6wcxkb",19,"Countries","niger",3,1816,11328,2
"354","S0lVm6wcxkb",19,"Countries","nigeria",2,2320,9512,2
"355","S0lVm6wcxkb",19,"Countries","poland",22,1920,74974,2
"356","S0lVm6wcxkb",19,"Countries","russia",18,2136,63238,2
"357","S0lVm6wcxkb",19,"Countries","southafrica",1,7192,7192,2
"358","S0lVm6wcxkb",19,"Countries","southkorea",16,4520,57055,2
"359","S0lVm6wcxkb",19,"Countries","switzerland",11,3112,34639,2
"360","S0lVm6wcxkb",19,"Countries","switzerland",23,3208,78182,2
"361","S0lVm6wcxkb",19,"Countries","tasmania",5,2368,17328,2
"362","S0lVm6wcxkb",19,"Countries","thailand",14,7720,49511,2
"363","S0lVm6wcxkb",19,"Countries","uk",9,1776,28455,2
"364","S0lVm6wcxkb",19,"Countries","ukraine",19,3440,66678,2
"365","S0lVm6wcxkb",19,"Countries","us",8,1944,26679,2
"366","S0lVm6wcxkb",19,"Countries","vietnam",13,4352,41791,2
"367","S0lVm6wcxkb",20,"Cities","albany",8,2200,29502,2
"368","S0lVm6wcxkb",20,"Cities","atlanta",11,3440,40261,2
"369","S0lVm6wcxkb",20,"Cities","charlotte",4,4936,15902,2
"370","S0lVm6wcxkb",20,"Cities","chicago",13,4384,47613,2
"371","S0lVm6wcxkb",20,"Cities","detroit",16,5983,64899,2
"372","S0lVm6wcxkb",20,"Cities","fargo",17,9920,74819,2
"373","S0lVm6wcxkb",20,"Cities","houston",20,7471,88506,2
"374","S0lVm6wcxkb",20,"Cities","losangeles",6,3704,24374,2
"375","S0lVm6wcxkb",20,"Cities","miami",2,3343,8022,2
"376","S0lVm6wcxkb",20,"Cities","newyork",14,3800,51413,2
"377","S0lVm6wcxkb",20,"Cities","philidelphia",15,7503,58916,2
"378","S0lVm6wcxkb",20,"Cities","portland",10,4064,36821,2
"379","S0lVm6wcxkb",20,"Cities","rochester",7,2928,27302,2
"380","S0lVm6wcxkb",20,"Cities","sacromento",9,3255,32757,2
"381","S0lVm6wcxkb",20,"Cities","sanfrancisco",5,4768,20670,2
"382","S0lVm6wcxkb",20,"Cities","seattle",1,4679,4679,2
"383","S0lVm6wcxkb",20,"Cities","spokane",19,3216,81035,2
"384","S0lVm6wcxkb",20,"Cities","syracuse",3,2944,10966,2
"385","S0lVm6wcxkb",20,"Cities","tacoma",18,3000,77819,2
"386","S0lVm6wcxkb",20,"Cities","tampa",12,2968,43229,2
"387","S0lVm6wcxkb",21,"Units of measurement","blocks",12,4408,45854,1
"388","S0lVm6wcxkb",21,"Units of measurement","centimeters",5,4728,18735,1
"389","S0lVm6wcxkb",21,"Units of measurement","cups",6,3648,22383,1
"390","S0lVm6wcxkb",21,"Units of measurement","feet",2,2248,6592,1
"391","S0lVm6wcxkb",21,"Units of measurement","grams",13,20895,66749,1
"392","S0lVm6wcxkb",21,"Units of measurement","inches",1,4344,4344,1
"393","S0lVm6wcxkb",21,"Units of measurement","kilograms",9,4047,32470,1
"394","S0lVm6wcxkb",21,"Units of measurement","kilometers",4,3319,14007,1
"395","S0lVm6wcxkb",21,"Units of measurement","miles",11,4639,41446,1
"396","S0lVm6wcxkb",21,"Units of measurement","milimeters",3,4096,10688,1
"397","S0lVm6wcxkb",21,"Units of measurement","ounces",7,2680,25063,1
"398","S0lVm6wcxkb",21,"Units of measurement","pounds",8,3360,28423,1
"399","S0lVm6wcxkb",21,"Units of measurement","stones",10,4337,36807,1
"400","S0lVm6wcxkb",23,"Animals","alligator",16,2880,44988,2
"401","S0lVm6wcxkb",23,"Animals","bunny",12,3392,32013,2
"402","S0lVm6wcxkb",23,"Animals","butterfly",17,3544,48532,2
"403","S0lVm6wcxkb",23,"Animals","cat",28,1368,82939,2
"404","S0lVm6wcxkb",23,"Animals","dog",27,1840,81571,2
"405","S0lVm6wcxkb",23,"Animals","duck",6,2136,17638,2
"406","S0lVm6wcxkb",23,"Animals","elephant",10,2136,26877,2
"407","S0lVm6wcxkb",23,"Animals","emu",5,2384,15502,2
"408","S0lVm6wcxkb",23,"Animals","ferret",29,2055,84994,2
"409","S0lVm6wcxkb",23,"Animals","fish",14,2264,38157,2
"410","S0lVm6wcxkb",23,"Animals","flamingo",3,3832,10214,2
"411","S0lVm6wcxkb",23,"Animals","goose",7,2151,19789,2
"412","S0lVm6wcxkb",23,"Animals","guinepig",30,4336,89330,2
"413","S0lVm6wcxkb",23,"Animals","horse",9,2256,24741,2
"414","S0lVm6wcxkb",23,"Animals","human",22,1456,63444,2
"415","S0lVm6wcxkb",23,"Animals","jellyfish",15,3951,42108,2
"416","S0lVm6wcxkb",23,"Animals","lion",25,6504,76883,2
"417","S0lVm6wcxkb",23,"Animals","lizard",13,3880,35893,2
"418","S0lVm6wcxkb",23,"Animals","manatee",24,5679,70379,2
"419","S0lVm6wcxkb",23,"Animals","monkey",1,4366,4366,2
"420","S0lVm6wcxkb",23,"Animals","mouse",8,2696,22485,2
"421","S0lVm6wcxkb",23,"Animals","ostrich",4,2904,13118,2
"422","S0lVm6wcxkb",23,"Animals","parrot",11,1744,28621,2
"423","S0lVm6wcxkb",23,"Animals","penguin",21,5832,61988,2
"424","S0lVm6wcxkb",23,"Animals","rat",23,1256,64700,2
"425","S0lVm6wcxkb",23,"Animals","seal",19,2208,54372,2
"426","S0lVm6wcxkb",23,"Animals","shark",20,1784,56156,2
"427","S0lVm6wcxkb",23,"Animals","tiger",26,2848,79731,2
"428","S0lVm6wcxkb",23,"Animals","walrus",18,3632,52164,2
"429","S0lVm6wcxkb",23,"Animals","zebra",2,2016,6382,2
"430","S133yp9D5FO",1,"Musical Instruments","guitar",5,16680,80140,1
"431","S133yp9D5FO",1,"Musical Instruments","piano",1,10351,10351,1
"432","S133yp9D5FO",1,"Musical Instruments","s",3,3911,39005,1
"433","S133yp9D5FO",1,"Musical Instruments","trump",4,24455,63460,1
"434","S133yp9D5FO",1,"Musical Instruments","violin",2,24743,35094,1
"435","S133yp9D5FO",2,"Vegetables","potato",1,5760,5760,1
"436","S133yp9D5FO",2,"Vegetables","tomato",2,3056,8816,1
"437","S133yp9D5FO",2,"Vegetables","vegetable",3,73453,82269,1
"438","S133yp9D5FO",3,"Pieces of Furniture","chair",2,5769,16239,1
"439","S133yp9D5FO",3,"Pieces of Furniture","chest",4,18031,37045,1
"440","S133yp9D5FO",3,"Pieces of Furniture","computer",9,4224,89069,1
"441","S133yp9D5FO",3,"Pieces of Furniture","desk",3,2775,19014,1
"442","S133yp9D5FO",3,"Pieces of Furniture","door",7,5209,69765,1
"443","S133yp9D5FO",3,"Pieces of Furniture","floor",5,17233,54278,1
"444","S133yp9D5FO",3,"Pieces of Furniture","light",6,10278,64556,1
"445","S133yp9D5FO",3,"Pieces of Furniture","sofa",1,10470,10470,1
"446","S133yp9D5FO",3,"Pieces of Furniture","tv",8,15080,84845,1
"447","S133yp9D5FO",4,"Clothing Articles","clothmagazine",1,53407,53407,1
"448","S133yp9D5FO",4,"Clothing Articles","fashion",2,15375,68782,1
"449","S133yp9D5FO",5,"Cities","beijing",5,33991,54742,1
"450","S133yp9D5FO",5,"Cities","california",4,7407,20751,1
"451","S133yp9D5FO",5,"Cities","la",2,1904,7616,1
"452","S133yp9D5FO",5,"Cities","newyork",1,5712,5712,1
"453","S133yp9D5FO",5,"Cities","shanghai",6,6752,61494,1
"454","S133yp9D5FO",5,"Cities","syracuse",3,5728,13344,1
"455","S133yp9D5FO",6,"Pieces of Furniture","bed",6,8911,42790,2
"456","S133yp9D5FO",6,"Pieces of Furniture","chair",2,3199,12159,2
"457","S133yp9D5FO",6,"Pieces of Furniture","chest",4,6975,20774,2
"458","S133yp9D5FO",6,"Pieces of Furniture","desk",3,1640,13799,2
"459","S133yp9D5FO",6,"Pieces of Furniture","door",1,8960,8960,2
"460","S133yp9D5FO",6,"Pieces of Furniture","light",7,7183,49973,2
"461","S133yp9D5FO",6,"Pieces of Furniture","sofa",5,13105,33879,2
"462","S133yp9D5FO",7,"Vegetables","potato",2,4048,12190,2
"463","S133yp9D5FO",7,"Vegetables","tomato",1,8142,8142,2
"464","S133yp9D5FO",7,"Vegetables","vegetable",3,2752,14942,2
"465","S133yp9D5FO",8,"Musical Instruments","guitar",5,15665,50230,2
"466","S133yp9D5FO",8,"Musical Instruments","piano",1,7607,7607,2
"467","S133yp9D5FO",8,"Musical Instruments","rock",4,16078,34565,2
"468","S133yp9D5FO",8,"Musical Instruments","trump",3,5320,18487,2
"469","S133yp9D5FO",8,"Musical Instruments","violin",2,5560,13167,2
"470","S133yp9D5FO",9,"Countries","australia",5,11280,22719,1
"471","S133yp9D5FO",9,"Countries","canada",6,24919,47638,1
"472","S133yp9D5FO",9,"Countries","china",3,2984,9559,1
"473","S133yp9D5FO",9,"Countries","france",7,26646,74284,1
"474","S133yp9D5FO",9,"Countries","iceland",8,13689,87973,1
"475","S133yp9D5FO",9,"Countries","india",4,1880,11439,1
"476","S133yp9D5FO",9,"Countries","uk",2,1088,6575,1
"477","S133yp9D5FO",9,"Countries","us",1,5487,5487,1
"478","S133yp9D5FO",10,"Cities","beijing",3,2560,11278,2
"479","S133yp9D5FO",10,"Cities","california",6,12151,40765,2
"480","S133yp9D5FO",10,"Cities","chicago",5,12096,28614,2
"481","S133yp9D5FO",10,"Cities","neyyork",1,6423,6423,2
"482","S133yp9D5FO",10,"Cities","shanghai",2,2295,8718,2
"483","S133yp9D5FO",10,"Cities","syracuse",4,5240,16518,2
"484","S133yp9D5FO",11,"Clothing Articles","fashion",1,7783,7783,2
"485","S133yp9D5FO",12,"Countries","australia",3,7384,13800,2
"486","S133yp9D5FO",12,"Countries","canada",5,6609,22536,2
"487","S133yp9D5FO",12,"Countries","china",4,2127,15927,2
"488","S133yp9D5FO",12,"Countries","france",6,2735,25271,2
"489","S133yp9D5FO",12,"Countries","india",7,11888,37159,2
"490","S133yp9D5FO",12,"Countries","japan",8,39759,76918,2
"491","S133yp9D5FO",12,"Countries","korean",9,6960,83878,2
"492","S133yp9D5FO",12,"Countries","uk",2,1520,6416,2
"493","S133yp9D5FO",12,"Countries","us",1,4896,4896,2
"494","S133yp9D5FO",13,"Fruits","apple",2,1640,7375,1
"495","S133yp9D5FO",13,"Fruits","banana",1,5735,5735,1
"496","S133yp9D5FO",13,"Fruits","coconut",3,4720,12095,1
"497","S133yp9D5FO",13,"Fruits","grape",5,7200,35734,1
"498","S133yp9D5FO",13,"Fruits","orange",4,16439,28534,1
"499","S133yp9D5FO",13,"Fruits","strawberry",7,8024,55350,1
"500","S133yp9D5FO",13,"Fruits","watermelon",6,11592,47326,1
"501","S133yp9D5FO",14,"Animals","bird",5,3735,18181,1
"502","S133yp9D5FO",14,"Animals","cat",2,1904,7863,1
"503","S133yp9D5FO",14,"Animals","cow",9,8895,53060,1
"504","S133yp9D5FO",14,"Animals","dog",3,1359,9222,1
"505","S133yp9D5FO",14,"Animals","eagle",8,3784,44165,1
"506","S133yp9D5FO",14,"Animals","elephant",1,5959,5959,1
"507","S133yp9D5FO",14,"Animals","monekey",4,5224,14446,1
"508","S133yp9D5FO",14,"Animals","mouse",12,12368,75292,1
"509","S133yp9D5FO",14,"Animals","ox",10,4001,57061,1
"510","S133yp9D5FO",14,"Animals","pig",11,5863,62924,1
"511","S133yp9D5FO",14,"Animals","rabbit",13,4176,79468,1
"512","S133yp9D5FO",14,"Animals","sheep",6,5345,23526,1
"513","S133yp9D5FO",14,"Animals","tiger",7,16855,40381,1
"514","S133yp9D5FO",15,"Methods of Transportation","airplane",1,7312,7312,1
"515","S133yp9D5FO",15,"Methods of Transportation","bick",6,2960,22839,1
"516","S133yp9D5FO",15,"Methods of Transportation","car",2,2344,9656,1
"517","S133yp9D5FO",15,"Methods of Transportation","electroniccars",8,57294,85845,1
"518","S133yp9D5FO",15,"Methods of Transportation","foot",7,5712,28551,1
"519","S133yp9D5FO",15,"Methods of Transportation","ship",5,4289,19879,1
"520","S133yp9D5FO",15,"Methods of Transportation","subway",3,1864,11520,1
"521","S133yp9D5FO",15,"Methods of Transportation","train",4,4070,15590,1
"522","S133yp9D5FO",16,"Units of measurement",NA,2,992,8983,1
"523","S133yp9D5FO",16,"Units of measurement","/",10,27446,88083,1
"524","S133yp9D5FO",16,"Units of measurement","cm",1,7991,7991,1
"525","S133yp9D5FO",16,"Units of measurement","g",8,5878,41148,1
"526","S133yp9D5FO",16,"Units of measurement","in",9,19489,60637,1
"527","S133yp9D5FO",16,"Units of measurement","kg",5,1432,16583,1
"528","S133yp9D5FO",16,"Units of measurement","km",3,2096,11079,1
"529","S133yp9D5FO",16,"Units of measurement","m",6,15422,32005,1
"530","S133yp9D5FO",16,"Units of measurement","mm",7,3265,35270,1
"531","S133yp9D5FO",16,"Units of measurement","pound",4,4072,15151,1
"532","S133yp9D5FO",17,"Sporting Games","badminton",3,2870,13029,1
"533","S133yp9D5FO",17,"Sporting Games","basketball",1,7079,7079,1
"534","S133yp9D5FO",17,"Sporting Games","football",2,3080,10159,1
"535","S133yp9D5FO",17,"Sporting Games","run",4,1498,14527,1
"536","S133yp9D5FO",17,"Sporting Games","swimming",6,18152,45958,1
"537","S133yp9D5FO",17,"Sporting Games","wallball",5,13279,27806,1
"538","S133yp9D5FO",18,"Methods of Transportation","airplane",3,3280,33984,2
"539","S133yp9D5FO",18,"Methods of Transportation","bickes",6,4296,41567,2
"540","S133yp9D5FO",18,"Methods of Transportation","bikes",9,4671,68334,2
"541","S133yp9D5FO",18,"Methods of Transportation","cars",7,13368,54935,2
"542","S133yp9D5FO",18,"Methods of Transportation","electroniccars",8,8728,63663,2
"543","S133yp9D5FO",18,"Methods of Transportation","run",1,3976,3976,2
"544","S133yp9D5FO",18,"Methods of Transportation","ship",2,26728,30704,2
"545","S133yp9D5FO",18,"Methods of Transportation","subway",4,1696,35680,2
"546","S133yp9D5FO",18,"Methods of Transportation","train",5,1591,37271,2
"547","S133yp9D5FO",19,"Animals","bear",16,33567,83013,2
"548","S133yp9D5FO",19,"Animals","bird",14,7537,44062,2
"549","S133yp9D5FO",19,"Animals","cat",2,1992,7216,2
"550","S133yp9D5FO",19,"Animals","chicken",12,3720,32687,2
"551","S133yp9D5FO",19,"Animals","cow",6,1624,15208,2
"552","S133yp9D5FO",19,"Animals","dofg",3,1264,8480,2
"553","S133yp9D5FO",19,"Animals","dog",4,2047,10527,2
"554","S133yp9D5FO",19,"Animals","elephants",1,5224,5224,2
"555","S133yp9D5FO",19,"Animals","fish",15,5384,49446,2
"556","S133yp9D5FO",19,"Animals","money",11,1592,28967,2
"557","S133yp9D5FO",19,"Animals","mouse",5,3057,13584,2
"558","S133yp9D5FO",19,"Animals","ox",7,560,15768,2
"559","S133yp9D5FO",19,"Animals","pig",13,3838,36525,2
"560","S133yp9D5FO",19,"Animals","rabbit",9,1640,20351,2
"561","S133yp9D5FO",19,"Animals","sheep",10,7024,27375,2
"562","S133yp9D5FO",19,"Animals","tiger",8,2943,18711,2
"563","S133yp9D5FO",20,"Fruits","apple",6,1240,28366,2
"564","S133yp9D5FO",20,"Fruits","banana",1,5399,5399,2
"565","S133yp9D5FO",20,"Fruits","blueberry",4,9585,24918,2
"566","S133yp9D5FO",20,"Fruits","cherryberry",10,33560,80556,2
"567","S133yp9D5FO",20,"Fruits","coconut",8,12815,43069,2
"568","S133yp9D5FO",20,"Fruits","grape",5,2208,27126,2
"569","S133yp9D5FO",20,"Fruits","mango",9,3927,46996,2
"570","S133yp9D5FO",20,"Fruits","orange",7,1888,30254,2
"571","S133yp9D5FO",20,"Fruits","straberry",3,3191,15333,2
"572","S133yp9D5FO",20,"Fruits","watermelon",2,6743,12142,2
"573","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","board",2,6624,12927,1
"574","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","bowl",7,5345,46350,1
"575","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","desk",5,1136,32135,1
"576","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","floor",4,13424,30999,1
"577","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","food",3,4648,17575,1
"578","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","fork",6,8870,41005,1
"579","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","knife",1,6303,6303,1
"580","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","light",9,8663,59093,1
"581","S133yp9D5FO",21,"Objects You Would Find in The Kitchen","pot",8,4080,50430,1
"582","S133yp9D5FO",23,"Units of measurement","cm",4,912,9566,2
"583","S133yp9D5FO",23,"Units of measurement","g",1,5070,5070,2
"584","S133yp9D5FO",23,"Units of measurement","in",6,1272,11638,2
"585","S133yp9D5FO",23,"Units of measurement","kg",2,1176,6246,2
"586","S133yp9D5FO",23,"Units of measurement","m",5,800,10366,2
"587","S133yp9D5FO",23,"Units of measurement","mm",3,2408,8654,2
"588","S133yp9D5FO",23,"Units of measurement","pound",7,4712,16350,2
"589","S1BuSYJh4Cn",1,"Countries","afghanistan",20,4896,72388,1
"590","S1BuSYJh4Cn",1,"Countries","argentina",12,3976,40205,1
"591","S1BuSYJh4Cn",1,"Countries","belgium",16,10183,59732,1
"592","S1BuSYJh4Cn",1,"Countries","brazil",13,2304,42509,1
"593","S1BuSYJh4Cn",1,"Countries","canada",2,3400,7943,1
"594","S1BuSYJh4Cn",1,"Countries","china",19,2168,67492,1
"595","S1BuSYJh4Cn",1,"Countries","cuba",15,2416,49549,1
"596","S1BuSYJh4Cn",1,"Countries","france",17,3408,63140,1
"597","S1BuSYJh4Cn",1,"Countries","guatamala",8,2936,25782,1
"598","S1BuSYJh4Cn",1,"Countries","haitie",4,3511,14854,1
"599","S1BuSYJh4Cn",1,"Countries","india",22,2552,77244,1
"600","S1BuSYJh4Cn",1,"Countries","jamica",5,1536,16390,1
"601","S1BuSYJh4Cn",1,"Countries","mexico",6,3560,19950,1
"602","S1BuSYJh4Cn",1,"Countries","pakistan",21,2304,74692,1
"603","S1BuSYJh4Cn",1,"Countries","panama",3,3400,11343,1
"604","S1BuSYJh4Cn",1,"Countries","peru",7,2896,22846,1
"605","S1BuSYJh4Cn",1,"Countries","portugal",9,4079,29861,1
"606","S1BuSYJh4Cn",1,"Countries","qatar",18,2184,65324,1
"607","S1BuSYJh4Cn",1,"Countries","southafrica",11,4464,36229,1
"608","S1BuSYJh4Cn",1,"Countries","southkorea",23,9487,86731,1
"609","S1BuSYJh4Cn",1,"Countries","spain",10,1904,31765,1
"610","S1BuSYJh4Cn",1,"Countries","usa",1,4543,4543,1
"611","S1BuSYJh4Cn",1,"Countries","venezuela",14,4624,47133,1
"612","S1BuSYJh4Cn",2,"Fruits","apple",1,3256,3256,1
"613","S1BuSYJh4Cn",2,"Fruits","bannana",8,32142,75532,1
"614","S1BuSYJh4Cn",2,"Fruits","carrot",9,3952,79484,1
"615","S1BuSYJh4Cn",2,"Fruits","kiwi",7,5512,43390,1
"616","S1BuSYJh4Cn",2,"Fruits","orange",4,2976,18071,1
"617","S1BuSYJh4Cn",2,"Fruits","pear",2,1855,5111,1
"618","S1BuSYJh4Cn",2,"Fruits","pineapple",3,9984,15095,1
"619","S1BuSYJh4Cn",2,"Fruits","tomatoe",6,12280,37878,1
"620","S1BuSYJh4Cn",2,"Fruits","watermelon",5,7527,25598,1
"621","S1BuSYJh4Cn",3,"Animals","ant",17,3520,80972,1
"622","S1BuSYJh4Cn",3,"Animals","bat",12,4809,57477,1
"623","S1BuSYJh4Cn",3,"Animals","bird",9,2215,32565,1
"624","S1BuSYJh4Cn",3,"Animals","cat",2,1352,4471,1
"625","S1BuSYJh4Cn",3,"Animals","dog",1,3119,3119,1
"626","S1BuSYJh4Cn",3,"Animals","elephant",4,2776,8623,1
"627","S1BuSYJh4Cn",3,"Animals","fish",10,6072,38637,1
"628","S1BuSYJh4Cn",3,"Animals","giraffe",15,6168,74492,1
"629","S1BuSYJh4Cn",3,"Animals","hippo",14,4440,68324,1
"630","S1BuSYJh4Cn",3,"Animals","kangaroo",13,6407,63884,1
"631","S1BuSYJh4Cn",3,"Animals","lion",3,1376,5847,1
"632","S1BuSYJh4Cn",3,"Animals","monkey",7,5088,28854,1
"633","S1BuSYJh4Cn",3,"Animals","parrot",8,1496,30350,1
"634","S1BuSYJh4Cn",3,"Animals","rabbit",18,4663,85635,1
"635","S1BuSYJh4Cn",3,"Animals","rat",5,5616,14239,1
"636","S1BuSYJh4Cn",3,"Animals","snail",16,2960,77452,1
"637","S1BuSYJh4Cn",3,"Animals","tiger",6,9527,23766,1
"638","S1BuSYJh4Cn",3,"Animals","zebra",11,14031,52668,1
"639","S1BuSYJh4Cn",4,"Methods of Transportation","bike",6,12096,31158,1
"640","S1BuSYJh4Cn",4,"Methods of Transportation","boat",4,4503,14399,1
"641","S1BuSYJh4Cn",4,"Methods of Transportation","bus",2,920,4664,1
"642","S1BuSYJh4Cn",4,"Methods of Transportation","car",1,3744,3744,1
"643","S1BuSYJh4Cn",4,"Methods of Transportation","jet",9,5335,78636,1
"644","S1BuSYJh4Cn",4,"Methods of Transportation","plane",3,5232,9896,1
"645","S1BuSYJh4Cn",4,"Methods of Transportation","scooter",7,23751,54909,1
"646","S1BuSYJh4Cn",4,"Methods of Transportation","train",8,18392,73301,1
"647","S1BuSYJh4Cn",4,"Methods of Transportation","walking",5,4663,19062,1
"648","S1BuSYJh4Cn",5,"Units of measurement","cubic",4,9728,20879,1
"649","S1BuSYJh4Cn",5,"Units of measurement","feet",3,3128,11151,1
"650","S1BuSYJh4Cn",5,"Units of measurement","grams",8,2872,76924,1
"651","S1BuSYJh4Cn",5,"Units of measurement","inches",1,6319,6319,1
"652","S1BuSYJh4Cn",5,"Units of measurement","kilograms",7,47350,74052,1
"653","S1BuSYJh4Cn",5,"Units of measurement","kilometer",6,2959,26702,1
"654","S1BuSYJh4Cn",5,"Units of measurement","meter",5,2864,23743,1
"655","S1BuSYJh4Cn",5,"Units of measurement","miles",2,1704,8023,1
"656","S1BuSYJh4Cn",5,"Units of measurement","money",9,6992,83916,1
"657","S1BuSYJh4Cn",6,"Animals","ant",7,1520,19350,2
"658","S1BuSYJh4Cn",6,"Animals","bird",13,1905,59405,2
"659","S1BuSYJh4Cn",6,"Animals","cat",2,1688,6671,2
"660","S1BuSYJh4Cn",6,"Animals","dog",1,4983,4983,2
"661","S1BuSYJh4Cn",6,"Animals","fish",8,1448,20798,2
"662","S1BuSYJh4Cn",6,"Animals","gorilla",11,7943,40245,2
"663","S1BuSYJh4Cn",6,"Animals","hippo",9,6552,27350,2
"664","S1BuSYJh4Cn",6,"Animals","kangaroo",6,3743,17830,2
"665","S1BuSYJh4Cn",6,"Animals","lion",3,1400,8071,2
"666","S1BuSYJh4Cn",6,"Animals","monkey",10,4952,32302,2
"667","S1BuSYJh4Cn",6,"Animals","mouse",15,17095,83451,2
"668","S1BuSYJh4Cn",6,"Animals","parrot",12,17255,57500,2
"669","S1BuSYJh4Cn",6,"Animals","penguin",5,4032,14087,2
"670","S1BuSYJh4Cn",6,"Animals","rabbit",14,6951,66356,2
"671","S1BuSYJh4Cn",6,"Animals","tiger",4,1984,10055,2
"672","S1BuSYJh4Cn",7,"Fruits","apple",1,5375,5375,2
"673","S1BuSYJh4Cn",7,"Fruits","banna",2,1696,7071,2
"674","S1BuSYJh4Cn",7,"Fruits","carrot",3,1920,8991,2
"675","S1BuSYJh4Cn",7,"Fruits","kiwi",13,4728,89835,2
"676","S1BuSYJh4Cn",7,"Fruits","lemon",8,1472,27838,2
"677","S1BuSYJh4Cn",7,"Fruits","lime",7,1584,26366,2
"678","S1BuSYJh4Cn",7,"Fruits","mango",9,16503,44341,2
"679","S1BuSYJh4Cn",7,"Fruits","orange",5,3464,17358,2
"680","S1BuSYJh4Cn",7,"Fruits","pear",12,3864,85107,2
"681","S1BuSYJh4Cn",7,"Fruits","raisen",4,4903,13894,2
"682","S1BuSYJh4Cn",7,"Fruits","raisen",10,29630,73971,2
"683","S1BuSYJh4Cn",7,"Fruits","tomatoe",11,7272,81243,2
"684","S1BuSYJh4Cn",7,"Fruits","watermelon",6,7424,24782,2
"685","S1BuSYJh4Cn",8,"Countries","afghanistan",12,2296,34311,2
"686","S1BuSYJh4Cn",8,"Countries","argenitna",7,4383,16647,2
"687","S1BuSYJh4Cn",8,"Countries","belguim",15,4880,43230,2
"688","S1BuSYJh4Cn",8,"Countries","brazil",8,2056,18703,2
"689","S1BuSYJh4Cn",8,"Countries","canada",2,1784,6288,2
"690","S1BuSYJh4Cn",8,"Countries","chile",17,3480,48758,2
"691","S1BuSYJh4Cn",8,"Countries","china",14,1895,38350,2
"692","S1BuSYJh4Cn",8,"Countries","cuba",27,7967,88164,2
"693","S1BuSYJh4Cn",8,"Countries","england",20,8175,62725,2
"694","S1BuSYJh4Cn",8,"Countries","france",16,2048,45278,2
"695","S1BuSYJh4Cn",8,"Countries","haiti",5,1360,11104,2
"696","S1BuSYJh4Cn",8,"Countries","isreal",26,1920,80197,2
"697","S1BuSYJh4Cn",8,"Countries","jamica",6,1160,12264,2
"698","S1BuSYJh4Cn",8,"Countries","mexico",3,1808,8096,2
"699","S1BuSYJh4Cn",8,"Countries","pakistan",13,2144,36455,2
"700","S1BuSYJh4Cn",8,"Countries","palestine",25,2656,78277,2
"701","S1BuSYJh4Cn",8,"Countries","panama",4,1648,9744,2
"702","S1BuSYJh4Cn",8,"Countries","panama",9,2680,21383,2
"703","S1BuSYJh4Cn",8,"Countries","portugal",18,4496,53254,2
"704","S1BuSYJh4Cn",8,"Countries","russia",23,3848,72237,2
