"","id","game","category","itemnum","item","RT","RTstart"
"389","S1e4whspHBB",10,"Sporting Games",1,"soccer",4919,4919
"390","S1e4whspHBB",10,"Sporting Games",2,"basketball",3680,8599
"391","S1e4whspHBB",10,"Sporting Games",3,"baseball",1760,10359
"392","S1e4whspHBB",10,"Sporting Games",4,"hockey",1504,11863
"393","S1e4whspHBB",10,"Sporting Games",5,"lacrosse",1912,13775
"394","S1e4whspHBB",10,"Sporting Games",6,"fieldhockey",2264,16039
"395","S1e4whspHBB",10,"Sporting Games",7,"swim",1272,17311
"396","S1e4whspHBB",10,"Sporting Games",8,"diving",1760,19071
"397","S1e4whspHBB",10,"Sporting Games",9,"softball",5655,24726
"398","S1e4whspHBB",10,"Sporting Games",10,"football",4320,29046
"399","S1e4whspHBB",10,"Sporting Games",11,"rugby",3848,32894
"400","S1e4whspHBB",10,"Sporting Games",12,"pickleball",11024,43918
"401","S1e4whspHBB",10,"Sporting Games",13,"volleyball",3120,47038
"402","S1e4whspHBB",10,"Sporting Games",14,"pingpong",2055,49093
"403","S1e4whspHBB",10,"Sporting Games",15,"badmitton",2024,51117
"404","S1e4whspHBB",10,"Sporting Games",16,"handball",6416,57533
"405","S1e4whspHBB",10,"Sporting Games",17,"golf",4072,61605
"406","S1e4whspHBB",10,"Sporting Games",18,"tennis",25735,87340
"407","S1e4whspHBB",11,"Units of measurement",1,"ounce",3423,3423
"408","S1e4whspHBB",11,"Units of measurement",2,"gram",1208,4631
"409","S1e4whspHBB",11,"Units of measurement",3,"pound",2928,7559
"410","S1e4whspHBB",11,"Units of measurement",4,"mililiter",2592,10151
"411","S1e4whspHBB",11,"Units of measurement",5,"liter",2272,12423
"412","S1e4whspHBB",11,"Units of measurement",6,"quart",5151,17574
"413","S1e4whspHBB",11,"Units of measurement",7,"pint",1064,18638
"414","S1e4whspHBB",11,"Units of measurement",8,"gallon",1520,20158
"415","S1e4whspHBB",11,"Units of measurement",9,"tablespoon",2144,22302
"416","S1e4whspHBB",11,"Units of measurement",10,"teaspoon",1720,24022
"417","S1e4whspHBB",11,"Units of measurement",11,"farenheit",3352,27374
"418","S1e4whspHBB",11,"Units of measurement",12,"celius",1976,29350
"419","S1e4whspHBB",11,"Units of measurement",13,"centimeter",7240,36590
"420","S1e4whspHBB",11,"Units of measurement",14,"inch",1936,38526
"421","S1e4whspHBB",11,"Units of measurement",15,"foot",1128,39654
"422","S1e4whspHBB",11,"Units of measurement",16,"millimeter",2863,42517
"423","S1e4whspHBB",11,"Units of measurement",17,"meter",1312,43829
"424","S1e4whspHBB",11,"Units of measurement",18,"mile",1961,45790
"425","S1e4whspHBB",11,"Units of measurement",19,"yard",2263,48053
"426","S1e4whspHBB",11,"Units of measurement",20,"kilometer",9960,58013
"427","S1e4whspHBB",11,"Units of measurement",21,"pound",7303,65316
"428","S1e4whspHBB",11,"Units of measurement",22,"celsius",14936,80252
"429","S1e4whspHBB",11,"Units of measurement",23,"kelvin",4040,84292
"430","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",1,"counter",4104,4104
"431","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",2,"stovetop",4264,8368
"432","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",3,"pot",1463,9831
"433","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",4,"pan",872,10703
"434","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",5,"plate",1000,11703
"435","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",6,"knife",1128,12831
"436","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",7,"fork",1016,13847
"437","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",8,"cabinets",1608,15455
"438","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",9,"fruits",4568,20023
"439","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",10,"vegetables",1792,21815
"440","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",11,"fridge",1760,23575
"441","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",12,"freezer",2528,26103
"442","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",13,"spoons",2255,28358
"443","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",14,"knives",1681,30039
"444","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",15,"spatula",1495,31534
"445","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",16,"pastastrainer",4536,36070
"446","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",17,"lids",5312,41382
"447","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",18,"tupperware",3024,44406
"448","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",19,"cabinets",3432,47838
"449","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",20,"casseroledish",4351,52189
"450","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",21,"bowl",1048,53237
"451","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",22,"palte",1096,54333
"452","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",23,"napkin",3224,57557
"453","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",24,"dishtowel",3080,60637
"454","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",25,"dryingrack",6184,66821
"455","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",26,"dishwasher",2040,68861
"456","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",27,"oven",1360,70221
"457","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",28,"cups",7447,77668
"458","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",29,"measuringtools",5280,82948
"459","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",30,"chairtale",3048,85996
"460","S1e4whspHBB",12,"Objects You Would Find in The Kitchen",31,"table",1648,87644
"461","S1e4whspHBB",13,"Musical Instruments",1,"viola",5535,5535
"462","S1e4whspHBB",13,"Musical Instruments",2,"violin",1688,7223
"463","S1e4whspHBB",13,"Musical Instruments",3,"cello",1024,8247
"464","S1e4whspHBB",13,"Musical Instruments",4,"bass",1384,9631
"465","S1e4whspHBB",13,"Musical Instruments",5,"guitar",3144,12775
"466","S1e4whspHBB",13,"Musical Instruments",6,"piano",1808,14583
"467","S1e4whspHBB",13,"Musical Instruments",7,"drum",1832,16415
"468","S1e4whspHBB",13,"Musical Instruments",8,"trombone",1488,17903
"469","S1e4whspHBB",13,"Musical Instruments",9,"piccolo",2440,20343
"470","S1e4whspHBB",13,"Musical Instruments",10,"flute",2976,23319
"471","S1e4whspHBB",13,"Musical Instruments",11,"xylophone",4583,27902
"472","S1e4whspHBB",13,"Musical Instruments",12,"saxophone",1944,29846
"473","S1e4whspHBB",13,"Musical Instruments",13,"trombone",5832,35678
"474","S1e4whspHBB",13,"Musical Instruments",14,"trumpet",4664,40342
"475","S1e4whspHBB",13,"Musical Instruments",15,"bell",9632,49974
"476","S1e4whspHBB",13,"Musical Instruments",16,"tambourine",2759,52733
"477","S1e4whspHBB",13,"Musical Instruments",17,"recorder",5056,57789
"478","S1e4whspHBB",13,"Musical Instruments",18,"bongo",4568,62357
"479","S1e4whspHBB",13,"Musical Instruments",19,"doublebass",4944,67301
"480","S1e4whspHBB",13,"Musical Instruments",20,"clarinet",14735,82036
"481","S1e4whspHBB",13,"Musical Instruments",21,"oboe",2296,84332
"482","S1e4whspHBB",13,"Musical Instruments",22,"bassoon",3064,87396
"483","S1e4whspHBB",14,"Vegetables",1,"carrot",4056,4056
"484","S1e4whspHBB",14,"Vegetables",2,"broccoli",1904,5960
"485","S1e4whspHBB",14,"Vegetables",3,"artichoke",3088,9048
"486","S1e4whspHBB",14,"Vegetables",4,"summersquash",7752,16800
"487","S1e4whspHBB",14,"Vegetables",5,"zucchini",3984,20784
"488","S1e4whspHBB",14,"Vegetables",6,"kale",3871,24655
"489","S1e4whspHBB",14,"Vegetables",7,"lettuce",4081,28736
"490","S1e4whspHBB",14,"Vegetables",8,"cucmber",3167,31903
"491","S1e4whspHBB",14,"Vegetables",9,"pepper",4560,36463
"492","S1e4whspHBB",14,"Vegetables",10,"beans",12248,48711
"493","S1e4whspHBB",14,"Vegetables",11,"cauliflower",20015,68726
"494","S1e4whspHBB",14,"Vegetables",12,"tomato",19799,88525
"495","S1e4whspHBB",15,"Pieces of Furniture",1,"couhc",3824,3824
"496","S1e4whspHBB",15,"Pieces of Furniture",2,"couch",1520,5344
"497","S1e4whspHBB",15,"Pieces of Furniture",3,"sofa",1632,6976
"498","S1e4whspHBB",15,"Pieces of Furniture",4,"chair",5096,12072
"499","S1e4whspHBB",15,"Pieces of Furniture",5,"armchair",3047,15119
"500","S1e4whspHBB",15,"Pieces of Furniture",6,"chestofdrawers",5592,20711
"501","S1e4whspHBB",15,"Pieces of Furniture",7,"bureau",1440,22151
"502","S1e4whspHBB",15,"Pieces of Furniture",8,"desk",2432,24583
"503","S1e4whspHBB",15,"Pieces of Furniture",9,"table",936,25519
"504","S1e4whspHBB",15,"Pieces of Furniture",10,"armoire",4000,29519
"505","S1e4whspHBB",15,"Pieces of Furniture",11,"tvstand",5872,35391
"506","S1e4whspHBB",15,"Pieces of Furniture",12,"bookshelf",4544,39935
"507","S1e4whspHBB",15,"Pieces of Furniture",13,"shelf",1999,41934
"508","S1e4whspHBB",15,"Pieces of Furniture",14,"wardrobe",9384,51318
"509","S1e4whspHBB",15,"Pieces of Furniture",15,"bedsidetables",33263,84581
"510","S1e4whspHBB",16,"Clothing Articles",1,"shirt",3519,3519
"511","S1e4whspHBB",16,"Clothing Articles",2,"pants",1312,4831
"512","S1e4whspHBB",16,"Clothing Articles",3,"sweater",2192,7023
"513","S1e4whspHBB",16,"Clothing Articles",4,"shortsleeve",2568,9591
"514","S1e4whspHBB",16,"Clothing Articles",5,"longsleeve",2016,11607
"515","S1e4whspHBB",16,"Clothing Articles",6,"coat",1224,12831
"516","S1e4whspHBB",16,"Clothing Articles",7,"jacket",2448,15279
"517","S1e4whspHBB",16,"Clothing Articles",8,"hat",928,16207
"518","S1e4whspHBB",16,"Clothing Articles",9,"gloves",2224,18431
"519","S1e4whspHBB",16,"Clothing Articles",10,"mittens",2328,20759
"520","S1e4whspHBB",16,"Clothing Articles",11,"earmuffs",2944,23703
"521","S1e4whspHBB",16,"Clothing Articles",12,"pants",2295,25998
"522","S1e4whspHBB",16,"Clothing Articles",13,"shorts",1336,27334
"523","S1e4whspHBB",16,"Clothing Articles",14,"skirt",1416,28750
"524","S1e4whspHBB",16,"Clothing Articles",15,"dress",1889,30639
"525","S1e4whspHBB",16,"Clothing Articles",16,"robe",1079,31718
"526","S1e4whspHBB",16,"Clothing Articles",17,"underwear",2864,34582
"527","S1e4whspHBB",16,"Clothing Articles",18,"socks",1560,36142
"528","S1e4whspHBB",16,"Clothing Articles",19,"boxers",2312,38454
"529","S1e4whspHBB",16,"Clothing Articles",20,"briefs",2728,41182
"530","S1e4whspHBB",16,"Clothing Articles",21,"tuxedo",2608,43790
"531","S1e4whspHBB",16,"Clothing Articles",22,"suit",1224,45014
"532","S1e4whspHBB",16,"Clothing Articles",23,"shawl",3919,48933
"533","S1e4whspHBB",16,"Clothing Articles",24,"shoes",5184,54117
"534","S1e4whspHBB",16,"Clothing Articles",25,"sneakers",2032,56149
"535","S1e4whspHBB",16,"Clothing Articles",26,"boots",1601,57750
"536","S1e4whspHBB",16,"Clothing Articles",27,"highheels",2143,59893
"537","S1e4whspHBB",16,"Clothing Articles",28,"slippers",3320,63213
"538","S1e4whspHBB",16,"Clothing Articles",29,"jeans",6784,69997
"539","S1e4whspHBB",16,"Clothing Articles",30,"sweatpants",3351,73348
"540","S1e4whspHBB",16,"Clothing Articles",31,"sweatshirt",2248,75596
"541","S1e4whspHBB",16,"Clothing Articles",32,"hat",5152,80748
"542","S1e4whspHBB",16,"Clothing Articles",33,"baseballcap",4584,85332
"543","S1e4whspHBB",16,"Clothing Articles",34,"sunglasses",3160,88492
"544","S1e4whspHBB",17,"Cities",1,"boston",3160,3160
"545","S1e4whspHBB",17,"Cities",2,"newyork",2351,5511
"546","S1e4whspHBB",17,"Cities",3,"seattle",2089,7600
"547","S1e4whspHBB",17,"Cities",4,"la",800,8400
"548","S1e4whspHBB",17,"Cities",5,"sanfrancisco",3055,11455
"549","S1e4whspHBB",17,"Cities",6,"dallas",2504,13959
"550","S1e4whspHBB",17,"Cities",7,"montgomery",3728,17687
"551","S1e4whspHBB",17,"Cities",8,"dc",2840,20527
"552","S1e4whspHBB",17,"Cities",9,"portland",3968,24495
"553","S1e4whspHBB",17,"Cities",10,"oswego",5056,29551
"554","S1e4whspHBB",17,"Cities",11,"syracuse",1632,31183
"555","S1e4whspHBB",17,"Cities",12,"nyc",2639,33822
"556","S1e4whspHBB",17,"Cities",13,"trenton",3401,37223
"557","S1e4whspHBB",17,"Cities",14,"marlboro",2783,40006
"558","S1e4whspHBB",17,"Cities",15,"worcester",3480,43486
"559","S1e4whspHBB",17,"Cities",16,"springfield",11296,54782
"560","S1e4whspHBB",17,"Cities",17,"miami",11807,66589
"561","S1e4whspHBB",17,"Cities",18,"paris",1632,68221
"562","S1e4whspHBB",17,"Cities",19,"strasbourg",2176,70397
"563","S1e4whspHBB",17,"Cities",20,"barcelona",2104,72501
"564","S1e4whspHBB",17,"Cities",21,"madrid",2632,75133
"565","S1e4whspHBB",17,"Cities",22,"shanghai",1872,77005
"566","S1e4whspHBB",17,"Cities",23,"kyoto",4288,81293
"567","S1e4whspHBB",17,"Cities",24,"berlin",4431,85724
"568","S1e4whspHBB",17,"Cities",25,"london",2568,88292
"569","S1e4whspHBB",18,"Pieces of Furniture",1,"shelf",4183,4183
"570","S1e4whspHBB",18,"Pieces of Furniture",2,"drawers",2736,6919
"571","S1e4whspHBB",18,"Pieces of Furniture",3,"cabinets",1688,8607
"572","S1e4whspHBB",18,"Pieces of Furniture",4,"wardrobe",5336,13943
"573","S1e4whspHBB",18,"Pieces of Furniture",5,"bureau",4167,18110
"574","S1e4whspHBB",18,"Pieces of Furniture",6,"chestofdrawers",3928,22038
"575","S1e4whspHBB",18,"Pieces of Furniture",7,"couch",2872,24910
"576","S1e4whspHBB",18,"Pieces of Furniture",8,"sofa",1424,26334
"577","S1e4whspHBB",18,"Pieces of Furniture",9,"armoire",1488,27822
"578","S1e4whspHBB",18,"Pieces of Furniture",10,"chair",2784,30606
"579","S1e4whspHBB",18,"Pieces of Furniture",11,"armchair",3056,33662
"580","S1e4whspHBB",18,"Pieces of Furniture",12,"rockingcair",2448,36110
"581","S1e4whspHBB",18,"Pieces of Furniture",13,"crib",1288,37398
"582","S1e4whspHBB",18,"Pieces of Furniture",14,"bed",784,38182
"583","S1e4whspHBB",18,"Pieces of Furniture",15,"bedsidetable",3840,42022
"584","S1e4whspHBB",18,"Pieces of Furniture",16,"table",3152,45174
"585","S1e4whspHBB",18,"Pieces of Furniture",17,"picnictable",3455,48629
"586","S1e4whspHBB",18,"Pieces of Furniture",18,"standingdesk",20816,69445
"587","S1e4whspHBB",18,"Pieces of Furniture",19,"loveseat",5031,74476
"588","S1e4whspHBB",18,"Pieces of Furniture",20,"footstool",10960,85436
"589","S1e4whspHBB",18,"Pieces of Furniture",21,"stool",1944,87380
"590","S1e4whspHBB",19,"Vegetables",1,"lettuce",4495,4495
"591","S1e4whspHBB",19,"Vegetables",2,"kale",3505,8000
"592","S1e4whspHBB",19,"Vegetables",3,"iceberglettuce",3975,11975
"593","S1e4whspHBB",19,"Vegetables",4,"carrot",3048,15023
"594","S1e4whspHBB",19,"Vegetables",5,"cucmber",1832,16855
"595","S1e4whspHBB",19,"Vegetables",6,"spaghettisquash",6960,23815
"596","S1e4whspHBB",19,"Vegetables",7,"zucchini",18727,42542
"597","S1e4whspHBB",19,"Vegetables",8,"cucmber",2296,44838
"598","S1e4whspHBB",19,"Vegetables",9,"tomato",15975,60813
"599","S1e4whspHBB",19,"Vegetables",10,"pepper",7072,67885
"600","S1e4whspHBB",19,"Vegetables",11,"corn",11984,79869
"601","S1e4whspHBB",19,"Vegetables",12,"beans",7807,87676
"602","S1e4whspHBB",19,"Vegetables",13,"pea",1128,88804
"603","S1e4whspHBB",20,"Musical Instruments",1,"piano",6415,6415
"604","S1e4whspHBB",20,"Musical Instruments",2,"maracas",2448,8863
"605","S1e4whspHBB",20,"Musical Instruments",3,"trombone",1656,10519
"606","S1e4whspHBB",20,"Musical Instruments",4,"piccolo",2120,12639
"607","S1e4whspHBB",20,"Musical Instruments",5,"trumpet",1152,13791
"608","S1e4whspHBB",20,"Musical Instruments",6,"oboe",2311,16102
"609","S1e4whspHBB",20,"Musical Instruments",7,"bassoon",2176,18278
"610","S1e4whspHBB",20,"Musical Instruments",8,"clarinet",5048,23326
"611","S1e4whspHBB",20,"Musical Instruments",9,"flute",1904,25230
"612","S1e4whspHBB",20,"Musical Instruments",10,"recorder",5096,30326
"613","S1e4whspHBB",20,"Musical Instruments",11,"viola",2807,33133
"614","S1e4whspHBB",20,"Musical Instruments",12,"violin",1328,34461
"615","S1e4whspHBB",20,"Musical Instruments",13,"cello",1456,35917
"616","S1e4whspHBB",20,"Musical Instruments",14,"doublebass",2777,38694
"617","S1e4whspHBB",20,"Musical Instruments",15,"bass",2895,41589
"618","S1e4whspHBB",20,"Musical Instruments",16,"guitar",2056,43645
"619","S1e4whspHBB",20,"Musical Instruments",17,"ukulele",5928,49573
"620","S1e4whspHBB",20,"Musical Instruments",18,"drum",5552,55125
"621","S1e4whspHBB",20,"Musical Instruments",19,"bongo",1752,56877
"622","S1e4whspHBB",20,"Musical Instruments",20,"timpani",2256,59133
"623","S1e4whspHBB",20,"Musical Instruments",21,"cymbal",2120,61253
"624","S1e4whspHBB",20,"Musical Instruments",22,"triangle",2391,63644
"625","S1e4whspHBB",20,"Musical Instruments",23,"xylophone",6808,70452
"626","S1e4whspHBB",20,"Musical Instruments",24,"handbells",2632,73084
"627","S1e4whspHBB",20,"Musical Instruments",25,"chime",2328,75412
"628","S1e4whspHBB",20,"Musical Instruments",26,"tambourine",4016,79428
"629","S1e4whspHBB",20,"Musical Instruments",27,"rhythmsticks",7087,86515
"630","S1e4whspHBB",21,"Countries",1,"usa",3999,3999
"631","S1e4whspHBB",21,"Countries",2,"mexico",1920,5919
"632","S1e4whspHBB",21,"Countries",3,"canada",2096,8015
"633","S1e4whspHBB",21,"Countries",4,"phillipines",2232,10247
"634","S1e4whspHBB",21,"Countries",5,"france",1128,11375
"635","S1e4whspHBB",21,"Countries",6,"germany",1200,12575
"636","S1e4whspHBB",21,"Countries",7,"switzerland",4184,16759
"637","S1e4whspHBB",21,"Countries",8,"spain",2168,18927
"638","S1e4whspHBB",21,"Countries",9,"chile",1200,20127
"639","S1e4whspHBB",21,"Countries",10,"portugal",4007,24134
"640","S1e4whspHBB",21,"Countries",11,"sweden",7608,31742
"641","S1e4whspHBB",21,"Countries",12,"finland",1552,33294
"642","S1e4whspHBB",21,"Countries",13,"lithuania",2440,35734
"643","S1e4whspHBB",21,"Countries",14,"italy",1336,37070
"644","S1e4whspHBB",21,"Countries",15,"greece",2872,39942
"645","S1e4whspHBB",21,"Countries",16,"turkey",1840,41782
"646","S1e4whspHBB",21,"Countries",17,"iran",1176,42958
"647","S1e4whspHBB",21,"Countries",18,"iraq",1616,44574
"648","S1e4whspHBB",21,"Countries",19,"israel",7607,52181
"649","S1e4whspHBB",21,"Countries",20,"sudan",5328,57509
"650","S1e4whspHBB",21,"Countries",21,"chad",1488,58997
"651","S1e4whspHBB",21,"Countries",22,"zimbabwe",3120,62117
"652","S1e4whspHBB",21,"Countries",23,"southkorea",2192,64309
"653","S1e4whspHBB",21,"Countries",24,"northkroea",3480,67789
"654","S1e4whspHBB",21,"Countries",25,"japan",1528,69317
"655","S1e4whspHBB",21,"Countries",26,"srilanka",3088,72405
"656","S1e4whspHBB",21,"Countries",27,"india",1351,73756
"657","S1e4whspHBB",21,"Countries",28,"pakistan",2648,76404
"658","S1e4whspHBB",21,"Countries",29,"java",1056,77460
"659","S1e4whspHBB",21,"Countries",30,"russia",5032,82492
"660","S1e4whspHBB",21,"Countries",31,"ukraine",2912,85404
"661","S1e4whspHBB",21,"Countries",32,"poland",2272,87676
"662","S1e4whspHBB",22,"Cities",1,"paris",3432,3432
"663","S1e4whspHBB",22,"Cities",2,"boston",1407,4839
"664","S1e4whspHBB",22,"Cities",3,"nyc",993,5832
"665","S1e4whspHBB",22,"Cities",4,"dallas",1119,6951
"666","S1e4whspHBB",22,"Cities",5,"madison",5160,12111
"667","S1e4whspHBB",22,"Cities",6,"desmoines",4928,17039
"668","S1e4whspHBB",22,"Cities",7,"vegas",4840,21879
"669","S1e4whspHBB",22,"Cities",8,"quebec",5992,27871
"670","S1e4whspHBB",22,"Cities",9,"montreal",3448,31319
"671","S1e4whspHBB",22,"Cities",10,"toronto",3783,35102
"672","S1e4whspHBB",22,"Cities",11,"stpetersberg",3984,39086
"673","S1e4whspHBB",22,"Cities",12,"moscow",3400,42486
"674","S1e4whspHBB",22,"Cities",13,"soeul",4880,47366
"675","S1e4whspHBB",22,"Cities",14,"london",9888,57254
"676","S1e4whspHBB",22,"Cities",15,"madrid",1335,58589
"677","S1e4whspHBB",22,"Cities",16,"strasbourg",1488,60077
"678","S1e4whspHBB",22,"Cities",17,"paris",1080,61157
"679","S1e4whspHBB",22,"Cities",18,"nice",4928,66085
"680","S1e4whspHBB",22,"Cities",19,"marseille",2384,68469
"681","S1e4whspHBB",22,"Cities",20,"lyon",6592,75061
"682","S1e4whspHBB",22,"Cities",21,"porto",3136,78197
"683","S1e4whspHBB",22,"Cities",22,"barcelona",5536,83733
"684","S1e4whspHBB",23,"Clothing Articles",1,"shoes",3327,3327
"685","S1e4whspHBB",23,"Clothing Articles",2,"sneakers",2872,6199
"686","S1e4whspHBB",23,"Clothing Articles",3,"boots",1168,7367
"687","S1e4whspHBB",23,"Clothing Articles",4,"sandals",3288,10655
"688","S1e4whspHBB",23,"Clothing Articles",5,"slippers",2064,12719
"689","S1e4whspHBB",23,"Clothing Articles",6,"flipflops",1976,14695
"690","S1e4whspHBB",23,"Clothing Articles",7,"crocs",2360,17055
"691","S1e4whspHBB",23,"Clothing Articles",8,"heels",6423,23478
"692","S1e4whspHBB",23,"Clothing Articles",9,"stilettos",2281,25759
"693","S1e4whspHBB",23,"Clothing Articles",10,"socks",2415,28174
"694","S1e4whspHBB",23,"Clothing Articles",11,"pants",1912,30086
"695","S1e4whspHBB",23,"Clothing Articles",12,"jeans",992,31078
"696","S1e4whspHBB",23,"Clothing Articles",13,"sweatpants",2768,33846
"697","S1e4whspHBB",23,"Clothing Articles",14,"trousers",1496,35342
"698","S1e4whspHBB",23,"Clothing Articles",15,"skirt",4712,40054
"699","S1e4whspHBB",23,"Clothing Articles",16,"tennisskirt",2848,42902
