"","id","category","item","sp1","dist","range"
"441","SAZerVZ9Hck","Fruits","coconut",11,-9,9
"442","SAZerVZ9Hck","Fruits","grape",2,8,9
"443","SAZerVZ9Hck","Fruits","strawberry",10,-4,9
"444","SAZerVZ9Hck","Animals","dog",1,1,15
"445","SAZerVZ9Hck","Animals","cat",2,1,15
"446","SAZerVZ9Hck","Animals","bat",3,15,15
"447","SAZerVZ9Hck","Animals","mouse",18,-9,15
"448","SAZerVZ9Hck","Animals","shark",9,-1,15
"449","SAZerVZ9Hck","Animals","whale",8,2,15
"450","SAZerVZ9Hck","Animals","fish",10,9,15
"451","SAZerVZ9Hck","Animals","rat",19,-12,15
"452","SAZerVZ9Hck","Animals","bird",7,4,15
"453","SAZerVZ9Hck","Animals","elephant",11,1,15
"454","SAZerVZ9Hck","Animals","tiger",12,2,15
"455","SAZerVZ9Hck","Animals","lion",14,-1,15
"456","SAZerVZ9Hck","Methods of Transportation","car",1,1,6
"457","SAZerVZ9Hck","Methods of Transportation","bus",2,3,6
"458","SAZerVZ9Hck","Methods of Transportation","plane",5,-1,6
"459","SAZerVZ9Hck","Methods of Transportation","train",4,4,6
"460","SAZerVZ9Hck","Methods of Transportation","walking",8,1,6
"461","SAZerVZ9Hck","Methods of Transportation","running",9,1,6
"462","SAZerVZ9Hck","Methods of Transportation","uber",10,-4,6
"463","SAZerVZ9Hck","Methods of Transportation","skateboard",6,6,6
"464","SAZerVZ9Hck","Methods of Transportation","rollerblade",12,-5,6
"465","SAZerVZ9Hck","Methods of Transportation","trolley",7,4,6
"466","SAZerVZ9Hck","Units of measurement","inch",2,-1,6
"467","SAZerVZ9Hck","Units of measurement","centimeter",1,3,6
"468","SAZerVZ9Hck","Units of measurement","kilometer",4,1,6
"469","SAZerVZ9Hck","Units of measurement","feet",5,2,6
"470","SAZerVZ9Hck","Units of measurement","yard",7,6,6
"471","SAZerVZ9Hck","Units of measurement","day",13,-2,6
"472","SAZerVZ9Hck","Units of measurement","second",11,1,6
"473","SAZerVZ9Hck","Units of measurement","hour",12,-3,6
"474","SAZerVZ9Hck","Units of measurement","ounce",9,1,6
"475","SAZerVZ9Hck","Units of measurement","fluidounces",10,-2,6
"476","SAZerVZ9Hck","Sporting Games","football",1,3,16
"477","SAZerVZ9Hck","Sporting Games","basketball",4,14,16
"478","SAZerVZ9Hck","Sporting Games","baseball",18,-16,16
"479","SAZerVZ9Hck","Sporting Games","soccer",2,4,16
"480","SAZerVZ9Hck","Sporting Games","trackandfield",6,-1,16
"481","SAZerVZ9Hck","Sporting Games","crosscountry",5,9,16
"482","SAZerVZ9Hck","Sporting Games","badminton",14,-5,16
"483","SAZerVZ9Hck","Sporting Games","lacrosse",9,4,16
"484","SAZerVZ9Hck","Sporting Games","squash",13,-3,16
"485","SAZerVZ9Hck","Sporting Games","swimming",10,1,16
"486","SAZerVZ9Hck","Sporting Games","diving",11,5,16
"487","SAZerVZ9Hck","Sporting Games","racquetball",16,1,16
"488","SAZerVZ9Hck","Sporting Games","croquet",17,3,16
"489","SAZerVZ9Hck","Sporting Games","cricket",20,-5,16
"490","SAZerVZ9Hck","Sporting Games","handball",15,-8,16
"491","SAZerVZ9Hck","Sporting Games","fieldhockey",7,1,16
"492","SAZerVZ9Hck","Objects You Would Find in The Kitchen","knife",1,2,14
"493","SAZerVZ9Hck","Objects You Would Find in The Kitchen","spoon",3,-1,14
"494","SAZerVZ9Hck","Objects You Would Find in The Kitchen","fork",2,2,14
"495","SAZerVZ9Hck","Objects You Would Find in The Kitchen","bowl",4,3,14
"496","SAZerVZ9Hck","Objects You Would Find in The Kitchen","cup",7,-1,14
"497","SAZerVZ9Hck","Objects You Would Find in The Kitchen","plate",6,14,14
"498","SAZerVZ9Hck","Objects You Would Find in The Kitchen","counter",20,-12,14
"499","SAZerVZ9Hck","Objects You Would Find in The Kitchen","microwave",8,9,14
"500","SAZerVZ9Hck","Objects You Would Find in The Kitchen","dishwasher",17,-7,14
"501","SAZerVZ9Hck","Objects You Would Find in The Kitchen","sink",10,-1,14
"502","SAZerVZ9Hck","Objects You Would Find in The Kitchen","fridge",9,6,14
"503","SAZerVZ9Hck","Objects You Would Find in The Kitchen","drawer",15,-1,14
"504","SAZerVZ9Hck","Objects You Would Find in The Kitchen","pantry",14,-1,14
"505","SAZerVZ9Hck","Musical Instruments","flute",1,2,8
"506","SAZerVZ9Hck","Musical Instruments","clarinet",3,8,8
"507","SAZerVZ9Hck","Musical Instruments","saxophone",11,-5,8
"508","SAZerVZ9Hck","Musical Instruments","drum",6,-1,8
"509","SAZerVZ9Hck","Musical Instruments","piano",5,-1,8
"510","SAZerVZ9Hck","Musical Instruments","bass",4,5,8
"511","SAZerVZ9Hck","Musical Instruments","chello",9,-7,8
"512","SAZerVZ9Hck","Musical Instruments","guitar",2,5,8
"513","SAZerVZ9Hck","Musical Instruments","voice",7,5,8
"514","SAZerVZ9Hck","Musical Instruments","xylophone",12,2,8
"515","SAZerVZ9Hck","Musical Instruments","bell",14,-6,8
"516","SDfVsgbua1t","Vegetables","carrot",4,-1,9
"517","SDfVsgbua1t","Vegetables","cabbage",3,9,9
"518","SDfVsgbua1t","Vegetables","celery",12,-6,9
"519","SDfVsgbua1t","Vegetables","asparagus",6,-5,9
"520","SDfVsgbua1t","Vegetables","tomato",1,4,9
"521","SDfVsgbua1t","Vegetables","beet",5,2,9
"522","SDfVsgbua1t","Vegetables","squash",7,1,9
"523","SDfVsgbua1t","Vegetables","potato",8,2,9
"524","SDfVsgbua1t","Vegetables","corn",10,1,9
"525","SDfVsgbua1t","Pieces of Furniture","couch",1,1,10
"526","SDfVsgbua1t","Pieces of Furniture","chair",2,5,10
"527","SDfVsgbua1t","Pieces of Furniture","sofa",7,1,10
"528","SDfVsgbua1t","Pieces of Furniture","tv",8,-4,10
"529","SDfVsgbua1t","Pieces of Furniture","desk",4,8,10
"530","SDfVsgbua1t","Pieces of Furniture","drawer",12,-3,10
"531","SDfVsgbua1t","Pieces of Furniture","nightstand",9,-3,10
"532","SDfVsgbua1t","Pieces of Furniture","table",6,-3,10
"533","SDfVsgbua1t","Pieces of Furniture","bed",3,10,10
"534","SDfVsgbua1t","Pieces of Furniture","computer",13,-3,10
"535","SDfVsgbua1t","Clothing Articles","shirt",1,3,14
"536","SDfVsgbua1t","Clothing Articles","tshirt",4,1,14
"537","SDfVsgbua1t","Clothing Articles","hoodie",5,13,14
"538","SDfVsgbua1t","Clothing Articles","tanktop",18,-12,14
"539","SDfVsgbua1t","Clothing Articles","crewneck",6,7,14
"540","SDfVsgbua1t","Clothing Articles","hat",13,2,14
"541","SDfVsgbua1t","Clothing Articles","beanie",15,-1,14
"542","SDfVsgbua1t","Clothing Articles","gloves",14,2,14
"543","SDfVsgbua1t","Clothing Articles","mittens",16,-14,14
"544","SDfVsgbua1t","Clothing Articles","pants",2,5,14
"545","SDfVsgbua1t","Clothing Articles","sweatpants",7,1,14
"546","SDfVsgbua1t","Clothing Articles","jeans",8,1,14
"547","SDfVsgbua1t","Clothing Articles","khakis",9,10,14
"548","SDfVsgbua1t","Clothing Articles","socks",19,1,14
"549","SDfVsgbua1t","Clothing Articles","shoes",20,1,14
"550","SDfVsgbua1t","Clothing Articles","boots",21,-11,14
"551","SDfVsgbua1t","Clothing Articles","shorts",10,1,14
"552","SDfVsgbua1t","Cities","washingtondc",2,-1,20
"553","SDfVsgbua1t","Cities","newyorkcity",1,7,20
"554","SDfVsgbua1t","Cities","losangeles",8,1,20
"555","SDfVsgbua1t","Cities","sandiego",9,13,20
"556","SDfVsgbua1t","Cities","portland",22,-1,20
"557","SDfVsgbua1t","Cities","seattle",21,-11,20
"558","SDfVsgbua1t","Cities","kansascity",10,1,20
"559","SDfVsgbua1t","Cities","dallas",11,1,20
"560","SDfVsgbua1t","Cities","houston",12,1,20
"561","SDfVsgbua1t","Cities","sanantonio",13,3,20
"562","SDfVsgbua1t","Cities","richmond",16,1,20
"563","SDfVsgbua1t","Cities","raleigh",17,1,20
"564","SDfVsgbua1t","Cities","charleston",18,1,20
"565","SDfVsgbua1t","Cities","atlanta",19,-13,20
"566","SDfVsgbua1t","Cities","miami",6,1,20
"567","SDfVsgbua1t","Cities","fortlauderdale",7,-3,20
"568","SDfVsgbua1t","Cities","pittsburgh",4,-1,20
"569","SDfVsgbua1t","Cities","philadelphia",3,20,20
"570","SDfVsgbua1t","Countries","unitedstates",1,1,23
"571","SDfVsgbua1t","Countries","mexico",2,1,23
"572","SDfVsgbua1t","Countries","canada",3,1,23
"573","SDfVsgbua1t","Countries","jamaica",4,1,23
"574","SDfVsgbua1t","Countries","dominicanrepublic",5,1,23
"575","SDfVsgbua1t","Countries","haiti",6,13,23
"576","SDfVsgbua1t","Countries","colombia",19,-3,23
"577","SDfVsgbua1t","Countries","argentina",16,2,23
"578","SDfVsgbua1t","Countries","peru",18,-1,23
"579","SDfVsgbua1t","Countries","chile",17,5,23
"580","SDfVsgbua1t","Countries","chad",22,1,23
"581","SDfVsgbua1t","Countries","nigeria",23,-3,23
"582","SDfVsgbua1t","Countries","southafrica",20,11,23
"583","SDfVsgbua1t","Countries","ghana",31,-2,23
"584","SDfVsgbua1t","Countries","switzerland",29,-21,23
"585","SDfVsgbua1t","Countries","france",8,20,23
"586","SDfVsgbua1t","Countries","sweden",28,-19,23
"587","SDfVsgbua1t","Countries","germany",9,23,23
"588","SDfVsgbua1t","Countries","portugal",32,-20,23
"589","SDfVsgbua1t","Countries","russia",12,-1,23
"590","SDfVsgbua1t","Countries","ukraine",11,2,23
"591","SDfVsgbua1t","Countries","china",13,1,23
"592","SDfVsgbua1t","Countries","japan",14,-4,23
"593","SDfVsgbua1t","Countries","australia",10,14,23
"594","SDfVsgbua1t","Countries","newzealand",24,-9,23
"595","SDfVsgbua1t","Fruits","strawberry",2,5,5
"596","SDfVsgbua1t","Fruits","raspberry",7,-1,5
"597","SDfVsgbua1t","Fruits","blueberry",6,-3,5
"598","SDfVsgbua1t","Fruits","banana",3,5,5
"599","SDfVsgbua1t","Fruits","grapefruit",8,-3,5
"600","SDfVsgbua1t","Fruits","lemon",5,-1,5
"601","SDfVsgbua1t","Fruits","mango",4,5,5
"602","SDfVsgbua1t","Fruits","watermelon",9,1,5
"603","SDfVsgbua1t","Animals","cat",2,1,7
"604","SDfVsgbua1t","Animals","dog",3,3,7
"605","SDfVsgbua1t","Animals","bird",6,6,7
"606","SDfVsgbua1t","Animals","crocodile",12,-1,7
"607","SDfVsgbua1t","Animals","alligator",11,7,7
"608","SDfVsgbua1t","Animals","koalabear",18,-1,7
"609","SDfVsgbua1t","Methods of Transportation","car",1,1,5
"610","SDfVsgbua1t","Methods of Transportation","plane",2,1,5
"611","SDfVsgbua1t","Methods of Transportation","train",3,3,5
"612","SDfVsgbua1t","Methods of Transportation","scooter",6,-2,5
"613","SDfVsgbua1t","Methods of Transportation","bike",4,5,5
"614","SDfVsgbua1t","Methods of Transportation","boat",9,3,5
"615","SDfVsgbua1t","Methods of Transportation","spaceship",12,-1,5
"616","SDfVsgbua1t","Units of measurement","feet",5,-4,8
"617","SDfVsgbua1t","Units of measurement","inch",1,7,8
"618","SDfVsgbua1t","Units of measurement","millimeter",8,2,8
"619","SDfVsgbua1t","Units of measurement","decimeter",10,-8,8
"620","SDfVsgbua1t","Units of measurement","centimeter",2,1,8
"621","SDfVsgbua1t","Units of measurement","mile",3,3,8
"622","SDfVsgbua1t","Units of measurement","yard",6,3,8
"623","SDfVsgbua1t","Units of measurement","lightyear",9,-5,8
"624","SDfVsgbua1t","Musical Instruments","guitar",1,3,5
"625","SDfVsgbua1t","Musical Instruments","harp",4,-1,5
"626","SDfVsgbua1t","Musical Instruments","drum",3,-1,5
"627","SDfVsgbua1t","Musical Instruments","piano",2,5,5
"628","SDfVsgbua1t","Musical Instruments","triangle",7,-1,5
"629","SDfVsgbua1t","Musical Instruments","elctiricguitar",6,3,5
"630","SDfVsgbua1t","Musical Instruments","clarinet",9,1,5
"631","S1e4whspHBB","Vegetables","lettuce",7,-1,7
"632","S1e4whspHBB","Vegetables","kale",6,-5,7
"633","S1e4whspHBB","Vegetables","carrot",1,7,7
"634","S1e4whspHBB","Vegetables","cucumber",8,-3,7
"635","S1e4whspHBB","Vegetables","zucchini",5,7,7
"636","S1e4whspHBB","Vegetables","tomato",12,-3,7
"637","S1e4whspHBB","Vegetables","pepper",9,1,7
"638","S1e4whspHBB","Pieces of Furniture","shelf",13,1,10
"639","S1e4whspHBB","Pieces of Furniture","wardrobe",14,-7,10
"640","S1e4whspHBB","Pieces of Furniture","bureau",7,-1,10
"641","S1e4whspHBB","Pieces of Furniture","chestofdrawers",6,-4,10
"642","S1e4whspHBB","Pieces of Furniture","couch",2,1,10
"643","S1e4whspHBB","Pieces of Furniture","sofa",3,7,10
"644","S1e4whspHBB","Pieces of Furniture","armoire",10,-6,10
"645","S1e4whspHBB","Pieces of Furniture","chair",4,1,10
"646","S1e4whspHBB","Pieces of Furniture","armchair",5,10,10
"647","S1e4whspHBB","Pieces of Furniture","bedsidetable",15,-6,10
"648","S1e4whspHBB","Clothing Articles","shoes",24,1,28
"649","S1e4whspHBB","Clothing Articles","sneakers",25,1,28
"650","S1e4whspHBB","Clothing Articles","boots",26,2,28
"651","S1e4whspHBB","Clothing Articles","slippers",28,-1,28
"652","S1e4whspHBB","Clothing Articles","highheels",27,-9,28
"653","S1e4whspHBB","Clothing Articles","socks",18,-6,28
"654","S1e4whspHBB","Clothing Articles","pants",12,17,28
"655","S1e4whspHBB","Clothing Articles","jeans",29,1,28
"656","S1e4whspHBB","Clothing Articles","sweatpants",30,-16,28
"657","S1e4whspHBB","Clothing Articles","skirt",14,1,28
"658","S1e4whspHBB","Clothing Articles","dress",15,1,28
"659","S1e4whspHBB","Clothing Articles","robe",16,7,28
"660","S1e4whspHBB","Clothing Articles","shawl",23,-22,28
"661","S1e4whspHBB","Clothing Articles","shirt",1,3,28
"662","S1e4whspHBB","Clothing Articles","shortsleeveshirt",4,1,28
"663","S1e4whspHBB","Clothing Articles","longsleeveshirt",5,-2,28
"664","S1e4whspHBB","Clothing Articles","sweater",3,28,28
"665","S1e4whspHBB","Clothing Articles","sweatshirt",31,-25,28
"666","S1e4whspHBB","Clothing Articles","coat",6,1,28
"667","S1e4whspHBB","Clothing Articles","jacket",7,4,28
"668","S1e4whspHBB","Clothing Articles","earmuffs",11,-3,28
"669","S1e4whspHBB","Clothing Articles","hat",8,25,28
"670","S1e4whspHBB","Clothing Articles","baseballcap",33,-24,28
"671","S1e4whspHBB","Clothing Articles","gloves",9,1,28
"672","S1e4whspHBB","Clothing Articles","mittens",10,7,28
"673","S1e4whspHBB","Fruits","orange",3,-2,15
"674","S1e4whspHBB","Fruits","apple",1,1,15
"675","S1e4whspHBB","Fruits","banana",2,15,15
"676","S1e4whspHBB","Fruits","kiwi",17,-10,15
"677","S1e4whspHBB","Fruits","lime",7,-1,15
"678","S1e4whspHBB","Fruits","lemon",6,-1,15
"679","S1e4whspHBB","Fruits","pomegranate",5,11,15
"680","S1e4whspHBB","Fruits","dragonfruit",16,-8,15
"681","S1e4whspHBB","Fruits","pineapple",8,3,15
"682","S1e4whspHBB","Fruits","cantaloupe",11,-1,15
"683","S1e4whspHBB","Fruits","watermelon",10,-6,15
"684","S1e4whspHBB","Fruits","grapefruit",4,5,15
"685","S1e4whspHBB","Fruits","grape",9,5,15
"686","S1e4whspHBB","Fruits","blueberry",14,-1,15
"687","S1e4whspHBB","Fruits","strawberry",13,5,15
"688","S1e4whspHBB","Fruits","mango",18,-3,15
"689","S1e4whspHBB","Animals","dog",3,1,27
"690","S1e4whspHBB","Animals","cat",4,8,27
"691","S1e4whspHBB","Animals","flamingo",12,-1,27
"692","S1e4whspHBB","Animals","penguin",11,12,27
"693","S1e4whspHBB","Animals","narwhal",23,-18,27
"694","S1e4whspHBB","Animals","lion",5,-4,27
"695","S1e4whspHBB","Animals","giraffe",1,27,27
"696","S1e4whspHBB","Methods of Transportation","train",11,-9,13
"697","S1e4whspHBB","Methods of Transportation","car",2,1,13
"698","S1e4whspHBB","Methods of Transportation","bike",3,11,13
"699","S1e4whspHBB","Methods of Transportation","motorcycle",14,-13,13
"700","S1e4whspHBB","Methods of Transportation","bus",1,3,13
"701","S1e4whspHBB","Methods of Transportation","plane",4,2,13
"702","S1e4whspHBB","Methods of Transportation","sailboat",6,-1,13
"703","S1e4whspHBB","Methods of Transportation","boat",5,3,13
"704","S1e4whspHBB","Methods of Transportation","skateboard",8,-1,13
"705","S1e4whspHBB","Methods of Transportation","rollerskating",7,2,13
"706","S1e4whspHBB","Methods of Transportation","taxi",9,1,13
"707","S1e4whspHBB","Methods of Transportation","subway",10,3,13
"708","S1e4whspHBB","Methods of Transportation","unicycle",13,-1,13
"709","S1e4whspHBB","Units of measurement","ounce",1,2,11
"710","S1e4whspHBB","Units of measurement","gram",3,-1,11
"711","S1e4whspHBB","Units of measurement","pound",2,5,11
"712","S1e4whspHBB","Units of measurement","mililiter",7,11,11
"713","S1e4whspHBB","Units of measurement","quart",18,-1,11
"714","S1e4whspHBB","Units of measurement","gallon",17,4,11
"715","S1e4whspHBB","Units of measurement","tablespoon",21,1,11
"716","S1e4whspHBB","Units of measurement","teaspoon",22,-8,11
"717","S1e4whspHBB","Units of measurement","fahrenheit",14,1,11
"718","S1e4whspHBB","Units of measurement","celsius",15,-2,11
"719","S1e4whspHBB","Units of measurement","centimeter",13,-3,11
"720","S1e4whspHBB","Units of measurement","inch",10,-1,11
"721","S1e4whspHBB","Units of measurement","feet",9,-3,11
"722","S1e4whspHBB","Units of measurement","meter",6,6,11
"723","S1e4whspHBB","Units of measurement","mile",12,-1,11
"724","S1e4whspHBB","Units of measurement","yard",11,5,11
"725","S1e4whspHBB","Sporting Games","soccer",3,-2,10
"726","S1e4whspHBB","Sporting Games","basketball",1,9,10
"727","S1e4whspHBB","Sporting Games","baseball",10,-4,10
"728","S1e4whspHBB","Sporting Games","hockey",6,-2,10
"729","S1e4whspHBB","Sporting Games","lacrosse",4,3,10
"730","S1e4whspHBB","Sporting Games","fieldhockey",7,4,10
"731","S1e4whspHBB","Sporting Games","softball",11,-6,10
"732","S1e4whspHBB","Sporting Games","football",5,10,10
"733","S1e4whspHBB","Sporting Games","rugby",15,-6,10
"734","S1e4whspHBB","Sporting Games","volleyball",9,8,10
"735","S1e4whspHBB","Sporting Games","pingpong",17,-1,10
"736","S1e4whspHBB","Sporting Games","handball",16,-8,10
"737","S1e4whspHBB","Sporting Games","golf",8,-6,10
"738","S1e4whspHBB","Objects You Would Find in The Kitchen","counter",20,-16,22
"739","S1e4whspHBB","Objects You Would Find in The Kitchen","pot",4,-1,22
"740","S1e4whspHBB","Objects You Would Find in The Kitchen","pan",3,8,22
"741","S1e4whspHBB","Objects You Would Find in The Kitchen","plate",11,3,22
"742","S1e4whspHBB","Objects You Would Find in The Kitchen","knife",14,-1,22
"743","S1e4whspHBB","Objects You Would Find in The Kitchen","fork",13,15,22
"744","S1e4whspHBB","Objects You Would Find in The Kitchen","cabinet",28,-22,22
"745","S1e4whspHBB","Objects You Would Find in The Kitchen","fridge",6,1,22
"746","S1e4whspHBB","Objects You Would Find in The Kitchen","freezer",7,8,22
"747","S1e4whspHBB","Objects You Would Find in The Kitchen","spoon",15,1,22
"748","S1e4whspHBB","Objects You Would Find in The Kitchen","spatula",16,7,22
"749","S1e4whspHBB","Objects You Would Find in The Kitchen","bowl",23,-11,22
"750","S1e4whspHBB","Objects You Would Find in The Kitchen","napkin",12,-10,22
"751","S1e4whspHBB","Objects You Would Find in The Kitchen","oven",2,20,22
"752","S1e4whspHBB","Musical Instruments","piano",6,7,16
"753","S1e4whspHBB","Musical Instruments","trombone",13,-4,16
"754","S1e4whspHBB","Musical Instruments","piccolo",9,5,16
"755","S1e4whspHBB","Musical Instruments","trumpet",14,7,16
"756","S1e4whspHBB","Musical Instruments","oboe",21,1,16
"757","S1e4whspHBB","Musical Instruments","bassoon",22,-2,16
"758","S1e4whspHBB","Musical Instruments","clarinet",20,-10,16
"759","S1e4whspHBB","Musical Instruments","flute",10,7,16
"760","S1e4whspHBB","Musical Instruments","recorder",17,-16,16
"761","S1e4whspHBB","Musical Instruments","viola",1,1,16
"762","S1e4whspHBB","Musical Instruments","violin",2,1,16
"763","S1e4whspHBB","Musical Instruments","cello",3,16,16
"764","S1e4whspHBB","Musical Instruments","doublebass",19,-15,16
"765","S1e4whspHBB","Musical Instruments","bass",4,1,16
"766","S1e4whspHBB","Musical Instruments","guitar",5,2,16
"767","S1e4whspHBB","Musical Instruments","drum",7,11,16
"768","S1e4whspHBB","Musical Instruments","bongo",18,-7,16
"769","S1e4whspHBB","Musical Instruments","xylophone",11,5,16
"770","Sf3dvu4S4K5","Vegetables","carrot",1,3,6
"771","Sf3dvu4S4K5","Vegetables","bean",4,3,6
"772","Sf3dvu4S4K5","Vegetables","pea",7,-4,6
"773","Sf3dvu4S4K5","Vegetables","lettuce",3,-1,6
"774","Sf3dvu4S4K5","Vegetables","tomato",2,6,6
"775","Sf3dvu4S4K5","Vegetables","corn",8,-3,6
"776","Sf3dvu4S4K5","Pieces of Furniture","couch",1,6,6
"777","Sf3dvu4S4K5","Pieces of Furniture","chair",7,-1,6
"778","Sf3dvu4S4K5","Pieces of Furniture","table",6,-4,6
"779","Sf3dvu4S4K5","Pieces of Furniture","lamp",2,1,6
"780","Sf3dvu4S4K5","Clothing Articles","nike",1,1,1
"781","Sf3dvu4S4K5","Clothing Articles","reebok",2,1,1
"782","Sf3dvu4S4K5","Cities","newyorkcity",1,3,6
"783","Sf3dvu4S4K5","Cities","boston",4,2,6
"784","Sf3dvu4S4K5","Cities","philadelphia",6,-1,6
"785","Sf3dvu4S4K5","Cities","sacramento",5,2,6
"786","Sf3dvu4S4K5","Cities","lasvegas",7,-4,6
"787","Sf3dvu4S4K5","Cities","dallas",3,5,6
"788","Sf3dvu4S4K5","Cities","milwaukee",8,-6,6
"789","Sf3dvu4S4K5","Countries","unitedstates",2,12,14
"790","Sf3dvu4S4K5","Countries","mexico",14,1,14
"791","Sf3dvu4S4K5","Countries","costarica",15,-14,14
"792","Sf3dvu4S4K5","Countries","peru",1,4,14
"793","Sf3dvu4S4K5","Countries","chile",5,7,14
"794","Sf3dvu4S4K5","Countries","ecuador",12,-4,14
"795","Sf3dvu4S4K5","Countries","argentina",8,-1,14
"796","Sf3dvu4S4K5","Countries","brazil",7,4,14
"797","Sf3dvu4S4K5","Countries","bolivia",11,-2,14
"798","Sf3dvu4S4K5","Countries","paraguay",9,4,14
"799","Sf3dvu4S4K5","Countries","venezuela",13,-7,14
"800","Sf3dvu4S4K5","Countries","uruguay",6,-2,14
"801","Sf3dvu4S4K5","Countries","france",4,-1,14
"802","Sf3dvu4S4K5","Fruits","apple",9,-2,4
"803","Sf3dvu4S4K5","Fruits","banana",7,-4,4
"804","Sf3dvu4S4K5","Fruits","grape",3,3,4
"805","Sf3dvu4S4K5","Fruits","blueberry",6,-1,4
"806","Sf3dvu4S4K5","Fruits","strawberry",5,3,4
"807","Sf3dvu4S4K5","Fruits","pineapple",8,-4,4
"808","Sf3dvu4S4K5","Fruits","orange",4,-3,4
"809","Sf3dvu4S4K5","Animals","cat",2,-1,16
"810","Sf3dvu4S4K5","Animals","dog",1,6,16
"811","Sf3dvu4S4K5","Animals","shark",7,3,16
"812","Sf3dvu4S4K5","Animals","fish",10,-1,16
"813","Sf3dvu4S4K5","Animals","whale",9,16,16
"814","Sf3dvu4S4K5","Animals","koala",25,-12,16
"815","Sf3dvu4S4K5","Animals","crab",13,-2,16
"816","Sf3dvu4S4K5","Animals","octopus",11,1,16
"817","Sf3dvu4S4K5","Animals","squid",12,2,16
"818","Sf3dvu4S4K5","Animals","eagle",14,10,16
"819","Sf3dvu4S4K5","Animals","polarbear",24,-1,16
"820","Sf3dvu4S4K5","Animals","bear",23,-6,16
"821","Sf3dvu4S4K5","Animals","llama",17,-12,16
"822","Sf3dvu4S4K5","Animals","elephant",5,14,16
